term_str,n,n_chars,p,s,i,h
intimate,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
lined,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
backed,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
floating,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
cozy,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
louis,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
wardrobe,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
deserved,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
rum,11,3,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
glory,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
cranky,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
providence,11,10,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
cuts,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
unique,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
depth,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
gloating,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
sprouts,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
suggesting,11,10,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
owners,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
kims,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
vent,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
cappella,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
village,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
symphony,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
peppers,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
attended,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
mel,11,3,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
bites,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
fond,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
cutler,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
loudly,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
monster,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
dive,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
businesses,11,10,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
joan,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
cried,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
confirmed,11,9,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
ski,11,3,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
treats,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
folk,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
cord,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
messenger,11,9,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
butts,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
screwdriver,11,11,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
trays,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
pigeon,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
fool,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
bleach,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
mature,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
informed,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
bathtub,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
household,11,9,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
francisco,11,9,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
sewing,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
cod,11,3,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
alien,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
toothpaste,11,10,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
activity,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
spur,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
unicorn,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
forbid,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
screwing,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
zen,11,3,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
kitty,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
coasters,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
numerous,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
newsroom,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
scratching,11,10,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
rhythm,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
clinton,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
kate,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
hint,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
imaginary,11,9,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
below,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
burden,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
bingo,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
liquor,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
cowboy,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
ladle,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
practicing,11,10,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
pots,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
spill,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
narrow,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
treatment,11,9,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
hobby,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
serial,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
diamonds,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
pledge,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
psycho,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
returned,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
essence,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
hamburger,11,9,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
packs,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
patience,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
requires,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
distracting,11,11,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
printing,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
joel,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
jordan,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
grocery,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
smelling,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
sucker,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
payment,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
brandy,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
dum,11,3,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
experienced,11,11,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
arrives,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
editors,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
marching,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
weekly,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
ink,11,3,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
umm,11,3,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
losers,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
army,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
ancient,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
trusted,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
rug,11,3,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
scout,11,5,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
preparation,11,11,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
babettes,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
marzipan,11,8,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
highest,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
handled,11,7,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
quaint,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
defend,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
caps,11,4,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
alternative,11,11,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
bounce,11,6,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
don,11,3,1.0200154856896463e-05,98037.72727272728,16.581049419339976,0.00016912927176712095
thigh,10,5,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
gesture,10,7,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
explode,10,7,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
tire,10,4,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
tax,10,3,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
gilbert,10,7,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
ping,10,4,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
wander,10,6,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
reverse,10,7,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
nailed,10,6,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
explains,10,8,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
grumpy,10,6,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
favors,10,6,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
céline,10,6,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
racquetball,10,11,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
doorbell,10,8,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
masters,10,7,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
honors,10,6,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
enemies,10,7,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
loop,10,4,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
valedictorian,10,13,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
schedules,10,9,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
individual,10,10,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
enthusiasm,10,10,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
clicked,10,7,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
calendar,10,8,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
inevitable,10,10,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
hears,10,5,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
rooting,10,7,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
quiz,10,4,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
spends,10,6,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
insulting,10,9,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
broccoli,10,8,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
crooked,10,7,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
palm,10,4,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
announcement,10,12,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
involves,10,8,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
mines,10,5,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
sour,10,4,9.272868051724058e-06,107841.5,16.71855294308991,0.00015502893545703565
